index,url,tweet_id,player_name
20249,<html><body><a href=https://twitter.com/anyuser/status/928991175809396736>URL</a></body></html>,928991175809396736,Neymar
35012,<html><body><a href=https://twitter.com/anyuser/status/955776515383447552>URL</a></body></html>,955776515383447552,Neymar
28305,<html><body><a href=https://twitter.com/anyuser/status/943354902025330688>URL</a></body></html>,943354902025330688,Neymar
158324,<html><body><a href=https://twitter.com/anyuser/status/1179088241103908864>URL</a></body></html>,1179088241103908864,Neymar
326856,<html><body><a href=https://twitter.com/anyuser/status/1484364875082047506>URL</a></body></html>,1484364875082047506,Neymar
105931,<html><body><a href=https://twitter.com/anyuser/status/1084195261411483649>URL</a></body></html>,1084195261411483649,Neymar
88723,<html><body><a href=https://twitter.com/anyuser/status/1052938126107336704>URL</a></body></html>,1052938126107336704,Neymar
341783,<html><body><a href=https://twitter.com/anyuser/status/1511771060265717760>URL</a></body></html>,1511771060265717760,Neymar
257214,<html><body><a href=https://twitter.com/anyuser/status/1358528308632297472>URL</a></body></html>,1358528308632297472,Neymar
371504,<html><body><a href=https://twitter.com/anyuser/status/1565356395993645068>URL</a></body></html>,1565356395993645068,Neymar
341196,<html><body><a href=https://twitter.com/anyuser/status/1510751835170099203>URL</a></body></html>,1510751835170099203,Neymar
142006,<html><body><a href=https://twitter.com/anyuser/status/1149794032207433728>URL</a></body></html>,1149794032207433728,Neymar
197700,<html><body><a href=https://twitter.com/anyuser/status/1250417586489212928>URL</a></body></html>,1250417586489212928,Neymar
316210,<html><body><a href=https://twitter.com/anyuser/status/1465429871019143168>URL</a></body></html>,1465429871019143168,Neymar
17365,<html><body><a href=https://twitter.com/anyuser/status/923498046226276352>URL</a></body></html>,923498046226276352,Neymar
73970,<html><body><a href=https://twitter.com/anyuser/status/1524166481256370177>URL</a></body></html>,1524166481256370177,Riyad Mahrez
35387,<html><body><a href=https://twitter.com/anyuser/status/1156841916291571713>URL</a></body></html>,1156841916291571713,Riyad Mahrez
74143,<html><body><a href=https://twitter.com/anyuser/status/1524569193424764929>URL</a></body></html>,1524569193424764929,Riyad Mahrez
57936,<html><body><a href=https://twitter.com/anyuser/status/1396792056757071876>URL</a></body></html>,1396792056757071876,Riyad Mahrez
18067,<html><body><a href=https://twitter.com/anyuser/status/976515621147086852>URL</a></body></html>,976515621147086852,Riyad Mahrez
20327,<html><body><a href=https://twitter.com/anyuser/status/1001235211458416641>URL</a></body></html>,1001235211458416641,Riyad Mahrez
78876,<html><body><a href=https://twitter.com/anyuser/status/1573621897857835009>URL</a></body></html>,1573621897857835009,Riyad Mahrez
50928,<html><body><a href=https://twitter.com/anyuser/status/1341041455624806401>URL</a></body></html>,1341041455624806401,Riyad Mahrez
15247,<html><body><a href=https://twitter.com/anyuser/status/961932997103706112>URL</a></body></html>,961932997103706112,Riyad Mahrez
51791,<html><body><a href=https://twitter.com/anyuser/status/1351980536852586497>URL</a></body></html>,1351980536852586497,Riyad Mahrez
